behavior,Qp1,Qp2,evidence,arbitration,subject
1,0.57011,1.2262,-0.36778,1.5271,8
1,0.87484,0.5615,-0.0033731,1.5271,8
1,1.14,-0.15805,0.089194,1.5271,8
1,0.8808,0.40451,-0.053047,1.5272,8
1,0.52882,-0.44473,0.12246,1.5272,8
1,1.4856,-0.16856,-1.0411,1.5273,8
1,1.8012,0.26188,-0.23594,1.5273,8
1,1.368,1.6441,0.54252,1.5273,8
1,1.1451,0.70838,0.33698,1.5273,8
1,0.40061,-1.5817,1.0805,1.5273,8
1,1.5716,0.76968,0.69985,1.5274,8
1,1.4965,0.84176,-0.32726,1.5274,8
1,0.84087,1.9827,0.085809,1.5274,8
1,0.79036,-0.00067218,1.5043,1.5274,8
1,1.5757,1.8313,0.60563,1.5274,8
1,1.6276,2.088,-0.12893,1.5274,8
1,1.2788,1.0931,0.26352,1.5274,8
1,1.0132,-2.1478,2.4716,1.5274,8
1,0.57386,1.5714,2.7449,1.5275,8
0,-0.12927,-0.099984,0.53832,1.5275,8
1,0.56192,-0.21247,-0.92267,1.5275,8
0,-0.30403,-0.023617,-1.0302,1.5275,8
1,0.16717,0.07337,-0.71108,1.5275,8
0,-1.6202,-0.63921,-1.3508,-1.0891,8
1,-1.1564,0.39948,0.18649,-0.50052,8
0,-1.5881,-0.20725,-0.18876,-0.49654,8
0,-0.58846,-0.64115,-0.93611,-0.49663,8
0,-0.57801,-0.93072,-0.055248,-0.49663,8
1,-1.582,-1.5038,-0.80908,-0.49663,8
0,-1.5925,1.1505,2.1796,0.37593,8
0,-1.8983,-1.8146,2.1698,0.93838,8
0,-1.3339,-0.37291,0.46398,0.934,8
0,-1.4153,0.16473,0.10621,0.93401,8
0,-0.97958,0.64542,-0.31199,1.0449,8
0,-0.45112,-0.34719,0.076471,1.13,8
0,-0.27096,0.21251,0.02552,1.1282,8
0,-0.92396,-0.49424,-0.32177,1.1747,8
0,-0.10127,0.35349,-0.36304,1.1743,8
1,0.82417,0.78991,-0.85742,1.1321,8
0,1.0958,0.034367,0.11654,1.1325,8
1,1.3169,0.69156,0.07552,1.2383,8
1,0.75167,1.1735,-0.444,1.2373,8
0,-0.21473,0.56095,-0.73309,1.2373,8
0,0.692,0.50704,-1.1997,1.1777,8
1,2.0986,-0.39615,-0.91106,1.1781,8
1,0.71618,0.73457,-0.67116,1.2724,8
1,0.046853,0.8414,-0.90553,1.271,8
1,0.039857,1.0325,-0.14472,1.271,8
1,1.1313,1.4146,-1.0795,1.271,8
1,1.0117,1.7511,-0.12308,1.271,8
1,0.70482,1.8497,-0.54062,1.271,8
1,0.30869,2.0882,-0.50009,1.271,8
1,0.65382,1.0456,0.31229,1.271,8
1,1.5306,2.1273,-0.19749,1.271,8
1,0.14268,1.6161,-1.2623,1.271,8
1,0.60842,-1.2872,1.9467,1.3564,8
1,0.56963,1.9129,2.6663,1.4272,8
1,0.0016626,1.5663,-0.57469,1.4266,8
1,-0.047933,-0.52759,1.6097,1.4266,8
1,0.60643,1.8258,1.2331,1.4398,8
0,-0.78381,1.3279,-1.2772,1.4396,8
1,1.6029,-1.8128,0.19556,1.452,8
1,1.2349,2.0499,2.954,1.4966,8
0,-0.078701,0.33258,-0.046005,1.4962,8
0,0.038545,-0.54049,0.38637,1.4989,8
1,0.12709,-1.3572,0.36265,1.4989,8
1,0.65192,1.0096,1.3789,1.5074,8
0,-1.4382,1.5569,-1.9504,1.5074,8
0,-1.4601,-1.4778,2.5274,1.5189,8
0,-1.242,0.48573,1.3133,1.5188,8
0,-0.49752,-0.82393,0.15396,1.5209,8
0,-1.8432,-1.1227,-1.4197,1.521,8
0,-0.46015,-1.8859,-1.0191,1.521,8
1,0.29651,-1.3713,-0.60997,1.521,8
1,0.69735,1.627,2.1032,1.5235,8
0,1.662,0.043117,0.18667,1.5235,8
1,1.0609,-0.54352,-0.38195,1.5247,8
1,1.0983,-0.59715,-0.30592,1.5252,8
1,1.5352,0.68496,0.44415,1.5261,8
1,1.7581,0.50833,-0.38044,1.5261,8
1,1.8478,1.3141,0.35115,1.5261,8
1,2.0233,0.087352,0.66065,1.5261,8
1,1.3266,0.5971,-0.55289,1.5261,8
1,0.88275,1.1725,-0.23083,1.5261,8
1,1.1837,0.56094,-0.049702,1.5261,8
1,0.92492,-0.72813,0.63395,1.5261,8
1,1.6644,0.82611,0.39024,1.5267,8
1,1.4975,-0.15528,0.43768,1.5267,8
1,1.4521,-0.87813,0.31829,1.527,8
1,1.8446,0.11194,0.21394,1.5272,8
1,2.067,-1.8255,1.2841,1.5272,8
1,1.5017,0.29207,1.1018,1.5274,8
1,0.36068,-1.6336,0.3283,1.5274,8
0,-0.56809,-1.8912,-1.0298,1.5274,8
0,-0.88341,-1.9414,-0.595,1.5274,8
0,-1.8472,-0.27922,0.26161,1.5274,8
0,-1.639,1.4484,1.1004,1.5274,8
0,-1.9424,-0.76636,1.4629,1.5275,8
0,-1.5527,-1.027,-0.47263,1.5275,8
0,-0.98101,-1.7899,-0.1851,1.5275,8
0,-0.10186,-2.2729,-0.76576,1.5275,8
1,0.56221,-2.0879,-0.82627,1.5275,8
1,1.7043,1.7145,2.101,1.5275,8
1,1.9782,0.99416,0.080962,1.5275,8
1,0.58395,1.4617,-1.3101,1.5275,8
1,0.13279,-0.053624,0.64997,1.5275,8
1,1.8308,0.26308,-1.765,1.5275,8
1,0.8007,-0.25618,-0.88672,1.5275,8
1,1.2702,-0.2141,-0.76121,1.5275,8
1,0.79484,1.4016,0.71993,1.5275,8
0,-0.25794,0.94338,-0.96781,1.5275,8
0,-0.53089,-1.8643,2.0546,1.5276,8
0,-0.88302,-1.5611,-0.39374,1.5276,8
0,-0.18816,1.34,1.709,1.5276,8
0,-0.049917,-1.0525,1.8008,1.5276,8
0,0.038846,-0.55497,0.060783,1.5276,8
1,0.21441,-0.35974,-0.31421,1.5276,8
0,-0.39498,-0.12017,-0.71844,1.5276,8
1,0.25353,-1.8754,0.67376,1.5276,8
1,0.56592,2.0968,3.1146,1.5276,8
1,0.96212,1.8533,-0.49547,1.5276,8
1,0.57333,1.8982,-0.6755,1.5276,8
0,1.3988,-0.29158,-1.6202,-1.0891,9
0,0.62131,-0.44352,-1.0107,-1.0891,9
0,0.77924,-0.49805,-0.43524,-1.0891,9
1,1.2854,1.2533,0.87988,-0.89091,9
1,1.6066,1.1833,-0.59711,-0.88709,9
1,-0.10993,1.3139,-2.0517,-0.88733,9
1,0.27848,-2.1425,2.709,-0.70674,9
0,-0.93762,1.555,2.0509,-0.51441,9
0,-1.0967,-1.3624,2.4203,-0.19762,9
0,-0.69317,0.29913,0.9017,-0.21935,9
1,-1.2467,-0.85636,0.23379,-0.092063,9
1,-1.4055,-1.4238,0.075666,-0.084243,9
0,-1.3328,-1.2795,-0.25311,-0.084733,9
1,-1.7417,-0.28058,0.2346,-0.084721,9
1,-1.3539,0.817,0.35597,-0.084723,9
0,-1.4123,0.61595,-0.18092,-0.084723,9
0,-2.0775,0.8283,-0.82862,0.017458,9
1,-1.3337,1.2016,-0.75339,0.0016322,9
1,-2.1139,-1.9695,1.9989,0.29349,9
1,-1.5427,1.4308,2.4547,0.5865,9
0,-1.7963,-1.7752,2.6056,0.82015,9
1,-1.0265,1.488,2.1023,0.97485,9
0,-2.012,0.97305,-0.87424,0.9747,9
0,-2.0325,-1.5339,2.1612,1.1236,9
0,-2.1165,-1.4214,-0.29707,1.1265,9
0,-1.7082,1.4653,2.1191,1.126,9
0,-1.2691,-0.10823,0.77515,1.126,9
0,-1.1175,0.062927,-0.31202,1.126,9
0,-1.8109,-0.24128,-0.76754,1.126,9
0,-1.3583,0.14456,-0.42465,1.126,9
0,-1.2885,-0.056181,-0.19362,1.1793,9
1,-0.45712,-0.29375,-0.98382,1.1765,9
0,-0.85976,0.27625,-0.18658,1.2013,9
0,-0.30615,-0.72282,0.07764,1.2187,9
0,-1.4292,-1.7754,-0.48721,1.221,9
0,-1.417,-2.2464,0.13863,1.221,9
0,-1.1268,-2.0061,-0.39342,1.2209,9
0,0.0078803,1.8785,2.3261,1.2745,9
0,-0.62381,0.68261,0.18925,1.2732,9
0,-1.3664,-1.2372,0.79123,1.3065,9
0,-1.3304,-2.1677,0.57111,1.3075,9
0,-1.8243,-2.3161,-0.70639,1.3076,9
0,-1.8553,-2.0104,-0.046868,1.3076,9
0,-1.237,-1.8563,-0.83568,1.3076,9
0,-1.1155,-0.45178,0.95136,1.3076,9
0,-0.28086,-0.58856,-1.0879,1.302,9
0,0.76394,0.30273,-0.56324,1.3009,9
1,-0.49364,0.58366,-1.4033,1.301,9
1,1.1227,1.0062,-1.6516,1.301,9
1,-0.71921,1.1228,-2.2019,1.301,9
0,-1.4551,-1.5695,1.5693,1.3418,9
0,0.23536,1.366,0.77554,1.3612,9
1,0.42421,-1.6892,2.5255,1.3917,9
0,-0.30822,1.6284,2.1971,1.4107,9
0,0.22468,-1.9877,2.7116,1.4277,9
0,-0.40345,-2.3498,-0.63893,1.4291,9
1,0.42545,1.8119,2.9346,1.4458,9
1,0.3948,0.8584,0.60001,1.4447,9
1,-0.88896,0.25861,-1.1136,1.4447,9
0,-1.259,-0.81391,0.35024,1.4548,9
1,-1.365,0.1536,0.53224,1.4656,9
1,-0.79272,-0.64053,-0.14709,1.4647,9
0,-1.1703,-0.73539,-0.63348,1.466,9
0,-1.2353,0.83343,1.1767,1.4666,9
0,-0.57783,-0.8678,0.6655,1.4751,9
0,-0.61924,0.37518,0.87719,1.4753,9
0,0.57729,0.85817,-1.1354,1.4752,9
0,-0.67076,1.4734,-1.0594,1.4752,9
0,-1.2867,0.072256,0.41124,1.479,9
1,-1.1186,-1.9954,1.5626,1.4792,9
0,-1.4802,1.5192,2.7964,1.4925,9
1,-1.2548,1.065,-0.10967,1.4917,9
0,-1.7368,0.31657,-0.094757,1.4955,9
0,-0.60932,0.98947,-0.87098,1.4961,9
0,-0.29042,1.8416,0.18588,1.4957,9
1,-0.14635,-2.0193,3.3781,1.5018,9
1,0.44159,-1.4969,-0.43523,1.5014,9
0,1.7603,0.74062,0.48263,1.5053,9
0,1.5951,0.88112,-0.35745,1.5053,9
0,1.4193,0.12505,0.24542,1.5053,9
0,0.8707,0.52751,-0.51223,1.5053,9
0,0.050609,-0.84202,0.15798,1.5053,9
1,0.70206,0.87173,0.68457,1.5075,9
0,0.53621,-0.68542,1.0556,1.5073,9
0,0.40175,-1.5931,0.44155,1.5073,9
0,-0.59908,-1.0652,-0.87809,1.5073,9
0,-1.4062,-2.1119,-0.15011,1.5073,9
0,-0.83666,-2.1776,-0.87102,1.5073,9
1,0.72904,-2.2717,-1.9243,1.5073,9
1,1.4889,1.8618,2.9814,1.513,9
0,0.70967,0.45659,0.23789,1.5127,9
0,0.66074,-1.7014,1.782,1.5146,9
1,0.82307,-1.6119,-0.40516,1.5146,9
0,1.4122,1.8132,2.46,1.5178,9
1,1.9867,-2.0211,2.8842,1.5209,9
1,1.6093,1.2476,2.5338,1.5228,9
1,0.96533,1.2279,-0.9977,1.5227,9
0,0.5114,0.23681,0.17793,1.5227,9
1,0.35884,-0.36534,0.11706,1.5227,9
0,1.7296,1.1032,-1.1263,-1.0891,9
1,1.4277,0.76891,-0.31233,-1.0891,9
1,1.6155,-0.10696,0.35192,-0.83748,9
0,1.2138,0.46795,-0.18066,-0.859,9
1,0.527,-1.9706,1.3694,-0.70879,9
1,-0.67391,2.0607,2.4005,-0.50835,9
1,-1.0801,1.234,0.06571,-0.53009,9
1,-1.3951,-1.1126,1.6814,-0.21511,9
1,-0.62921,1.3047,1.2624,-0.0073929,9
1,1.0729,2.1314,-1.3414,-0.0090779,9
1,0.35275,1.8233,-0.7927,-0.008972,9
1,-0.14731,2.1639,-0.52127,-0.0088961,9
1,-0.55086,2.0953,-0.6879,-0.0088956,9
1,-1.1137,-1.5085,2.6668,0.24861,9
1,-0.77694,-1.3748,-0.55051,0.23071,9
1,-1.7068,-0.91648,-0.87051,0.23004,9
1,-1.5171,1.002,1.3903,0.47812,9
1,-0.96767,-0.81222,0.89561,0.6268,9
0,-0.89182,-1.736,0.5213,0.63279,9
1,-1.4659,1.0856,1.874,0.7989,9
1,0.069282,-0.22206,-0.68032,0.79076,9
1,-0.082413,1.0456,0.78211,0.81294,9
1,1.2312,1.7102,-1.0815,0.81507,9
1,2.0167,1.3919,-0.85346,0.81505,9
1,2.0246,0.87703,0.18698,0.90378,9
1,2.0665,-0.010187,0.5217,0.91757,9
1,1.2421,1.5089,0.30255,0.91671,9
1,1.0663,2.0542,0.035086,0.91666,9
1,0.35234,1.2786,-0.31943,0.91666,9
1,0.34886,-1.8297,2.7797,1.0124,9
1,1.0929,1.9345,2.6301,1.1185,9
0,0.14726,1.766,-1.1768,1.1125,9
1,0.46003,-1.1692,2.2711,1.1732,9
1,0.066172,-0.6786,-0.25628,1.1486,9
1,0.04144,-0.78277,-0.24108,1.1458,9
1,0.49473,0.20054,0.17086,1.1607,9
1,0.1097,-0.0076716,-0.52847,1.1586,9
1,0.78846,0.29421,-0.75395,1.1588,9
0,0.086795,-0.6317,-0.15612,1.1588,9
0,-1.0324,-0.32989,-1.2322,1.1588,9
0,-1.6402,-0.89586,-0.41339,1.1588,9
0,-0.85135,0.10346,-0.1775,1.1588,9
0,-0.71912,0.34618,-0.21955,1.1588,9
0,-1.0416,0.13645,-0.45906,1.1588,9
1,-0.11082,-0.55162,-0.64223,1.1588,9
1,0.11303,0.53001,0.5181,1.1758,9
1,1.3262,0.91289,-1.2534,1.1769,9
1,1.6091,2.0618,0.52105,1.177,9
1,1.4202,1.594,-0.056589,1.177,9
1,1.1189,1.7896,-0.45017,1.177,9
1,0.56239,1.9368,-0.77544,1.177,9
0,-0.29955,1.9911,-1.1999,1.177,9
1,-0.18827,-1.2001,2.7453,1.2285,9
0,-0.96693,1.2092,1.2405,1.2691,9
0,-1.8428,-0.2143,0.15124,1.2997,9
0,-1.7738,-0.12371,-0.30275,1.2973,9
0,-1.8935,-0.88291,0.30942,1.2975,9
0,-1.8183,0.19426,0.67506,1.2975,9
0,-1.2347,0.62184,-0.52519,1.3213,9
0,-0.74319,0.28875,-0.51945,1.3189,9
0,-0.21613,0.31282,-0.86643,1.315,9
1,0.72666,0.98924,-0.66689,1.3135,9
1,-0.24788,1.1217,-1.2442,1.3136,9
1,1.4276,2.1649,-1.0965,1.3136,9
1,1.6155,2.2304,-0.45684,1.3136,9
1,1.5033,2.1445,-0.35437,1.3136,9
1,1.3308,1.9591,-0.32045,1.3136,9
1,1.5267,2.2625,-0.22824,1.3136,9
1,1.9525,1.8316,-0.35054,1.3136,9
1,1.4417,1.8045,-0.84581,1.3136,9
1,1.7404,0.99292,0.16732,1.3136,9
1,1.3457,-0.13789,0.38161,1.3136,9
1,1.3623,0.46601,0.26645,1.3136,9
1,1.8182,1.4938,0.21241,1.3136,9
1,1.9708,1.7383,-0.23996,1.3136,9
1,1.6083,1.1237,-0.098598,1.3136,9
1,1.4201,-0.26466,0.86295,1.3136,9
1,0.70535,-0.44183,-0.91747,1.3136,9
1,0.61912,-0.093002,-0.063726,1.3283,9
0,-0.25463,-0.20608,-1.1541,1.32,9
0,-0.1441,0.55171,0.31798,1.321,9
0,0.11094,-0.48055,0.43496,1.33,9
0,-0.57599,-0.63536,-0.90957,1.3309,9
0,-0.86722,-1.7249,0.45285,1.3309,9
0,-1.0096,-2.1083,-0.09017,1.3309,9
0,-0.64635,-1.7274,-0.33249,1.3309,9
0,-0.4995,-0.3987,0.84826,1.3309,9
0,0.25402,0.17967,-0.55921,1.3309,9
1,0.46673,1.9257,1.1932,1.3309,9
1,0.31469,1.4505,-0.0090011,1.3309,9
1,-1.018,1.5556,-1.6604,1.3309,9
1,-0.72958,1.4272,-0.50328,1.3309,9
0,-0.38067,1.5541,-0.57038,1.3309,9
1,-0.52416,-0.4176,1.4936,1.3487,9
0,-0.65722,0.35846,0.31175,1.3638,9
0,-0.70693,-0.13274,0.118,1.3763,9
0,-0.79275,0.15138,-0.12785,1.3766,9
0,0.8972,0.52916,-1.7761,1.3765,9
0,-0.071775,0.77786,-1.1221,1.3765,9
0,0.61314,1.6431,0.62468,-1.0891,9
0,-0.37906,0.082914,0.16139,-1.0891,9
0,-0.15192,-0.64497,0.16152,-1.0891,9
0,-0.13765,0.074217,0.38399,-1.0891,9
0,1.2278,0.52432,-1.3516,-1.0891,9
0,1.1481,0.10265,0.016105,-0.91629,9
1,1.1018,0.16616,-0.30513,-0.91641,9
0,1.6364,1.07,0.0032481,-0.91594,9
0,1.3392,-0.17804,0.60449,-0.6701,9
0,1.5686,1.5433,1.1504,-0.44628,9
1,1.8311,1.4265,-0.48658,-0.43634,9
1,1.1033,-0.6056,0.91928,-0.18503,9
1,1.8019,0.30166,-0.17139,-0.18033,9
1,1.7631,-0.40627,0.34607,-0.18062,9
1,1.6779,-0.13576,-0.14069,-0.18073,9
1,1.0937,-0.16377,-0.9246,-0.045944,9
0,0.43676,-0.52548,-0.67054,-0.061163,9
1,1.5119,-1.4931,-0.52011,-0.060315,9
1,0.50437,-2.1837,-0.72301,-0.060375,9
1,-0.013743,2.0023,3.2964,0.19031,9
1,0.73936,0.33044,0.5324,0.17953,9
1,1.5723,0.54041,-1.0131,0.18073,9
1,1.9967,-0.1663,-0.073839,0.18069,9
1,1.1964,0.6442,-0.37842,0.18069,9
1,0.31916,-0.0698,-0.55822,0.18069,9
1,0.098676,-0.92452,0.29532,0.18069,9
0,-0.78351,1.4965,1.1398,0.26095,9
0,-0.9216,-1.816,2.8373,0.49602,9
0,-2.0467,-0.35927,-0.086172,0.49163,9
0,-1.0423,-0.1778,-1.2277,0.49077,9
0,-1.6821,-0.70633,-0.48555,0.49082,9
0,-2.0118,0.88025,0.90711,0.49082,9
0,-1.8671,1.3848,0.028202,0.49082,9
0,-1.4858,-0.20327,0.85258,0.64794,9
0,-1.0071,-0.258,-0.78343,0.63543,9
0,-1.4318,0.9534,0.4294,0.63561,9
0,-1.3758,0.71451,-0.14063,0.6356,9
0,-1.455,1.8243,0.70332,0.6356,9
0,-1.0465,-1.8404,2.8952,0.8481,9
0,-1.2276,-0.76574,0.55759,0.84681,9
0,-1.8592,0.60656,0.36538,0.84673,9
0,-0.9478,0.28779,-0.98967,0.84673,9
0,-0.97327,0.58272,-0.051522,0.84673,9
0,-0.80947,-2.1884,2.2691,0.93422,9
0,-1.2127,-2.1824,-0.75003,0.93569,9
0,-1.4447,-1.8671,-0.2555,0.93578,9
0,-1.4593,-0.67743,0.8531,0.93578,9
0,-0.79864,-1.0077,-0.70601,0.93578,9
0,-1.5014,-1.0284,-1.0606,0.93578,9
0,-1.9591,-0.30981,-0.098007,0.93578,9
0,-2.0292,-1.9744,1.2668,0.93578,9
0,-1.7028,-0.36921,0.92923,0.93578,9
0,-1.8477,-0.53838,-0.30671,0.93578,9
0,-0.57493,-1.2689,-0.97116,0.93578,9
0,-1.8595,-1.0898,-1.5343,0.93578,9
0,-0.41028,-1.5285,-1.454,0.93578,9
0,0.75581,-0.70116,-0.75876,0.93578,9
1,0.33284,0.52062,0.44174,0.93578,9
1,0.47168,1.0023,0.011708,0.93578,9
1,0.4804,1.0325,-0.29746,0.93578,9
1,1.8041,-0.49535,-0.23087,0.93578,9
1,1.8046,-1.3112,0.49546,0.93578,9
1,1.6392,1.1122,1.9205,1.0935,9
1,1.0913,2.2093,0.18158,1.0915,9
0,0.22986,2.1432,-1.1875,1.0909,9
1,1.0441,-1.6404,2.5732,1.1777,9
1,1.0539,1.4515,2.7566,1.2636,9
1,-0.18598,1.5557,-1.5605,1.2616,9
1,-1.3803,-0.64248,0.57851,1.2613,9
0,-1.7861,1.2442,1.1239,1.3134,9
0,-0.86051,-0.66203,0.57902,1.344,9
0,-1.464,-0.82673,-0.80909,1.3478,9
0,-0.63354,-1.8719,-0.17691,1.3477,9
0,-0.70544,-1.2177,0.25662,1.3477,9
0,-1.4956,-1.8065,-0.58856,1.3477,9
0,-2.0828,-2.2934,-0.46985,1.3477,9
0,-1.1272,-2.279,-1.3413,1.3477,9
0,0.50405,-2.0981,-1.9089,1.3477,9
1,0.64783,-2.1767,-0.39583,1.3477,9
1,1.4838,1.3278,2.2712,1.3876,9
1,1.6604,2.0878,0.2485,1.3903,9
1,1.3407,2.0906,-0.6626,1.3902,9
1,-0.54012,2.2707,-2.1806,1.3902,9
1,-0.28608,1.4721,0.20285,1.3902,9
0,-0.35282,1.332,-0.25082,1.3902,9
0,0.51132,-0.88149,0.95229,1.3998,9
0,0.35884,-1.0205,-0.34505,1.401,9
1,0.55601,-2.0191,0.46419,1.401,9
0,-0.50669,1.8777,2.4164,1.419,9
0,-0.69747,-0.89222,2.2387,1.435,9
0,-1.7432,-0.84118,-1.4027,1.434,9
0,-2.1397,-0.073085,0.017803,1.434,9
0,-0.80001,-0.24982,-1.5964,1.4405,9
0,-0.095649,-1.3858,0.050537,1.4391,9
0,1.0237,-1.1421,-1.2904,1.439,9
0,0.34966,-1.4418,-0.751,1.439,9
0,-0.561,-2.2255,-0.52494,1.439,9
0,-0.49414,-1.1499,0.68256,1.439,9
1,0.33705,-2.1622,-0.21054,1.439,9
1,0.19964,-1.5964,0.98386,-1.0891,9
1,0.33927,-0.75042,0.37439,-1.0891,9
0,0.38938,-0.92226,-0.20111,-1.0891,9
1,1.1782,1.3166,1.0595,-0.89091,9
1,1.0623,1.7722,0.010586,-0.88709,9
0,1.1791,-0.088959,1.4122,-0.88733,9
1,2.0548,-0.3858,-0.97278,-0.70674,9
1,1.6549,-1.0344,-0.10518,-0.51441,9
1,1.3817,0.99463,1.4098,-0.19762,9
0,-0.3308,0.6721,-1.8558,-0.21935,9
1,-0.85183,-1.2379,1.022,-0.092063,9
1,-1.3394,-1.4928,-0.5932,-0.084243,9
0,-1.2046,-1.4188,-0.3907,-0.084733,9
1,-0.28645,-1.8641,-0.87077,-0.084721,9
1,0.72224,-1.4421,-0.99235,-0.084723,9
1,0.53748,-1.5056,-0.45543,-0.084723,9
1,-0.75596,1.9999,1.7754,0.017458,9
1,-1.168,1.3651,-0.13214,0.0016322,9
0,-1.9795,-2.0942,2.2527,0.29349,9
1,-1.6169,1.333,2.7081,0.5865,9
1,-1.8423,-1.7363,2.4999,0.82015,9
0,-1.6497,0.81557,2.0191,0.97485,9
0,-0.97599,2.1007,0.23267,0.9747,9
0,-1.5539,-1.9131,3.0595,1.1236,9
0,-1.3421,-2.2551,-0.20686,1.1265,9
0,1.3175,-1.8266,-2.7785,1.126,9
0,-0.12808,-1.3498,-1.412,1.126,9
0,0.029242,-1.1849,-0.32443,1.126,9
0,-0.25033,-1.9394,0.13119,1.126,9
1,0.10427,-1.4469,-0.2117,1.126,9
1,0.0024826,1.1487,2.1613,1.1793,9
1,0.20284,0.41182,0.19959,1.1765,9
1,0.25677,-0.84928,0.88168,1.2013,9
1,0.6323,0.15137,0.27259,1.2187,9
1,1.5656,1.474,-0.011693,1.221,9
1,1.9963,1.4671,-0.77897,1.221,9
0,1.7753,1.1517,-0.24347,1.2209,9
0,1.9268,0.18704,0.47992,1.2745,9
1,0.61312,-0.63843,-0.92086,1.2732,9
1,1.1509,1.3344,1.0666,1.3065,9
1,1.9289,1.3683,-1.1292,1.3075,9
1,2.0605,1.9104,0.079876,1.3076,9
1,1.7793,1.9444,-0.58952,1.3076,9
1,1.6376,1.2717,0.19929,1.3076,9
0,0.34686,1.1394,-1.5877,1.3076,9
0,-0.51983,-0.12869,0.0061852,1.302,9
0,0.25274,0.87153,-0.15895,1.3009,9
1,0.508,-0.50546,0.77871,1.301,9
1,0.89617,1.2528,1.0149,1.301,9
0,1.0032,-0.75148,1.5656,1.301,9
0,1.5062,1.4173,1.2999,1.3418,9
1,1.4137,0.47368,0.52307,1.3612,9
1,1.656,-0.48545,0.37583,1.3917,9
1,1.6712,-0.3657,-0.2152,1.4107,9
1,1.9616,-0.35818,-0.62599,1.4277,9
0,2.1039,0.36219,0.24617,1.4291,9
1,1.9061,0.5424,-0.35313,1.4458,9
1,0.77722,0.46373,-1.4654,1.4447,9
0,0.21014,-0.93601,0.46284,1.4447,9
0,0.71207,1.1808,1.2491,1.4548,9
1,0.20605,-1.2959,1.6038,1.4656,9
0,-0.61137,-0.82154,-0.73235,1.4647,9
1,0.53644,1.098,0.35095,1.466,9
0,-0.83872,1.2635,-1.6462,1.4666,9
0,-0.92507,-0.43585,1.2838,1.4751,9
0,0.30999,-0.63255,-1.4629,1.4753,9
0,0.75969,0.65991,0.48324,1.4752,9
1,1.3255,-0.69872,0.42323,1.4752,9
1,0.037817,1.2407,0.21894,1.479,9
1,1.7763,1.1375,-2.1029,1.4792,9
0,1.5961,-1.4336,2.0517,1.4925,9
0,0.9645,-1.3251,-0.89565,1.4917,9
0,-0.23295,1.6513,1.3517,1.4955,9
0,0.84965,-0.41151,0.56472,1.4961,9
1,1.6619,-0.27107,-1.06,1.4957,9
0,2.0024,0.052701,-0.36476,1.5018,9
1,1.3208,-0.55688,-0.44994,1.5014,9
0,0.82316,1.8795,1.5727,1.5053,9
0,0.79192,1.7625,-0.23538,1.5053,9
0,0.087012,1.5752,-0.89665,1.5053,9
0,0.45624,0.97852,-0.12368,1.5053,9
1,-0.80241,0.086174,-0.79438,1.5053,9
0,-0.96414,-0.82474,0.41518,1.5075,9
1,0.55564,-0.65697,-1.801,1.5073,9
1,1.3954,-0.51145,-1.0847,1.5073,9
1,0.91055,0.57753,0.24207,1.5073,9
1,1.8725,1.4558,-0.48627,1.5073,9
1,1.9329,0.83604,0.23467,1.5073,9
1,2.0194,-0.86764,1.288,1.5073,9
1,1.9421,1.545,2.0054,1.513,9
1,0.40733,0.79665,-1.2379,1.5127,9
1,1.5514,-0.69014,-0.076843,1.5146,9
1,1.4165,-0.96347,-0.1919,1.5146,9
1,1.8216,1.449,1.6494,1.5178,9
1,2.0124,-2.044,2.9602,1.5209,9
1,1.3628,1.5162,2.529,1.5228,9
1,1.1152,1.0648,-0.13657,1.5227,9
0,0.19001,0.58652,-0.84554,1.5227,9
0,-0.36428,0.42151,-0.75537,1.5227,9
1,-1.0822,-1.9563,0.48998,-1.0891,9
1,-0.77496,-1.6279,-0.32402,-1.0891,9
1,-0.21812,1.5873,2.2855,-0.83748,9
1,0.39573,1.3392,-0.73719,-0.859,9
1,1.7988,-0.47609,-0.030203,-0.70879,9
1,2.0937,-0.77006,-0.34499,-0.50835,9
0,1.1198,-1.1485,-0.99801,-0.53009,9
1,1.1,1.3024,2.106,-0.21511,9
1,1.3055,-0.4784,1.2357,-0.0073929,9
1,1.9386,1.2095,0.67867,-0.0090779,9
1,1.6476,0.41563,0.158,-0.008972,9
1,1.9601,-0.12915,-0.11389,-0.0088961,9
0,1.897,-0.5683,0.051552,-0.0088956,9
0,1.5623,1.0689,0.95204,0.24861,9
0,1.2105,0.76675,-0.39869,0.23071,9
1,0.77489,1.7826,0.22258,0.23004,9
0,0.99563,-1.3931,2.6111,0.47812,9
0,0.80275,0.79213,1.653,0.6268,9
0,1.5349,0.88436,-1.0212,0.63279,9
0,1.1674,-1.4495,1.6117,0.7989,9
1,0.27599,-0.33625,-0.17519,0.79076,9
1,0.9643,-0.086372,-0.81621,0.81294,9
1,1.5451,1.3691,0.50361,0.81507,9
0,1.2507,2.2254,0.2167,0.81505,9
0,-0.71117,-1.9952,1.7632,0.90378,9
0,-0.048721,-2.3052,-0.72811,0.91757,9
0,-1.4544,-1.4248,-0.9659,0.91671,9
0,-1.9561,-1.2346,-0.67313,0.91666,9
1,-1.2433,-0.45774,-0.31694,0.91666,9
0,-1.8602,0.35594,-0.176,1.0124,9
0,-2.0643,-1.2127,1.0255,1.1185,9
0,-1.705,-0.2314,0.27092,1.1125,9
