behavior,Qp1,Qp2,evidence,arbitration,subject
0,-0.59406,0.84349,-0.46467,-1.6287,7
0,-0.14006,0.94559,-1.5751,-1.6287,7
1,0.067704,1.2468,-0.089565,-1.6288,7
0,-0.4089,1.4122,-1.4472,-1.6288,7
0,-0.5161,0.66853,1.6865,-1.6217,7
0,-0.65397,0.41771,-0.013855,-1.6211,7
0,-0.68392,-0.094126,1.1998,-1.6167,7
0,-0.66576,-0.41743,0.62967,-1.614,7
0,-0.91118,-0.66604,-0.38837,-1.6119,7
0,-0.989,-0.84989,-0.025541,-1.6105,7
0,-1.2873,-1.139,-0.43764,-1.6095,7
0,-1.1692,-1.2826,-0.2934,-1.6091,7
1,-0.75309,-1.2313,-1.6101,-1.6096,7
1,-0.77759,-0.35284,2.4054,-1.599,7
0,-0.91041,-0.10491,-0.0059397,-1.6002,7
0,-1.1819,-0.58804,0.28198,-1.5987,7
0,-1.4322,-0.71486,-0.79954,-1.5977,7
0,-1.4103,-0.70649,-0.40283,-1.5972,7
0,-1.1761,-0.19746,0.49302,-1.5977,7
1,-0.86096,-0.58341,-0.18175,-1.5982,7
1,-1.0706,0.090858,1.1118,-1.5946,7
0,-1.2013,-0.30435,0.4781,-1.5872,7
0,-1.1232,-0.67022,0.56273,-1.5834,7
0,-0.74742,-1.0976,-0.25498,-1.5848,7
1,-0.24508,-0.42449,0.10842,-1.5825,7
1,-0.094469,0.022858,0.5789,-1.5806,7
1,0.16339,0.20678,-0.64025,-1.5816,7
1,0.31419,0.33274,-0.46225,-1.5824,7
1,0.30142,0.71825,0.8495,-1.5805,7
1,0.26688,1.1455,0.91025,-1.5791,7
1,-0.15646,1.4381,-0.85372,-1.5782,7
0,-0.45926,0.65904,1.1329,-1.5727,7
0,-0.83424,0.9145,-0.80867,-1.5687,7
1,-0.73001,0.83099,-0.44061,-1.5705,7
1,-0.82625,1.1819,0.45233,-1.5686,7
0,-0.67297,0.17075,2.395,-1.5608,7
0,-0.15541,-0.38567,-0.32133,-1.5588,7
1,-0.34251,0.25348,1.0752,-1.5547,7
0,-0.54799,0.43273,-0.47649,-1.556,7
1,-0.76607,0.31064,-0.70455,-1.5552,7
0,-1.1217,0.21342,-1.2549,-1.555,7
1,-1.3395,0.60934,0.18303,-1.5524,7
1,-1.5402,0.90767,-0.074616,-1.5506,7
0,-1.626,0.13259,1.8611,-1.5408,7
0,-1.4527,-0.19416,0.11103,-1.5372,7
0,-1.4243,-0.45873,0.40453,-1.5331,7
1,-1.1083,-0.68072,-0.71562,-1.5339,7
1,-1.0466,-0.057391,1.4524,-1.526,7
0,-0.99151,-0.21544,-0.031604,-1.5246,7
0,-0.65721,0.12521,-0.39395,-1.5281,7
0,-0.72482,-0.37605,1.0369,-1.5263,7
0,-0.78402,-0.56968,0.069747,-1.5251,7
0,-0.85034,-0.85192,0.33222,-1.5243,7
0,-1.0634,-0.93637,-0.80917,-1.5237,7
0,-1.1706,-0.77657,-0.20378,-1.5231,7
0,-0.93456,-0.87117,-0.85485,-1.5235,7
0,-0.54085,-0.93596,-1.49,-1.5238,7
1,-0.5291,-0.10976,2.2797,-1.5165,7
0,-0.53394,-0.67298,1.4519,-1.5129,7
0,-0.76934,-0.74582,-0.92316,-1.5129,7
0,-1.0208,-1.095,-0.083505,-1.5112,7
0,-0.81909,-1.1164,-0.97445,-1.512,7
0,-0.78411,-0.50539,1.5037,-1.5048,7
0,-0.39914,-0.71267,-0.9988,-1.5045,7
1,-0.5352,-0.54176,-0.26637,-1.5054,7
1,-0.74441,-0.73758,-0.43561,-1.5028,7
0,-0.6685,-0.082728,1.5058,-1.4973,7
0,-0.79702,-0.43683,0.35246,-1.4931,7
0,-0.91082,-0.88336,0.70198,-1.4902,7
0,-0.65352,-1.2028,-0.19975,-1.4899,7
0,-0.64494,-1.027,0.18469,-1.4903,7
0,-0.66484,-0.94745,-0.16543,-1.4904,7
0,-0.31746,-0.62093,-0.48435,-1.491,7
0,0.15251,-0.56055,-1.7647,-1.495,7
1,0.24227,-0.20634,0.48518,-1.4926,7
1,0.56161,0.38989,0.48461,-1.4909,7
0,0.49664,0.93422,1.1854,-1.4909,7
1,0.59397,0.39562,1.0563,-1.4849,7
1,0.37698,0.23081,-0.56258,-1.4871,7
1,0.30574,-0.086088,0.42766,-1.4883,7
1,-0.16853,0.34982,-0.56362,-1.4897,7
1,0.035311,-0.031796,0.18426,-1.4896,7
1,0.11044,0.387,0.74427,-1.4871,7
0,0.0071663,0.1569,0.037249,-1.4888,7
0,0.16852,-0.055091,-0.2198,-1.4888,7
1,0.26613,0.41185,0.82337,-1.4883,7
1,0.01064,0.66361,-0.41256,-1.4888,7
1,-0.061177,-0.0073435,1.5719,-1.4853,7
1,0.63415,1.5376,0.52579,-1.6354,8
1,-0.44979,1.1718,-1.158,-1.6354,8
0,0.1439,-0.62383,0.85234,-1.5243,8
1,1.4445,0.54932,-0.56046,-1.3571,8
1,1.2981,1.672,0.6447,-1.3558,8
1,0.56867,1.4719,-0.94294,-1.3558,8
1,1.2474,1.3416,-0.95976,-1.3558,8
1,1.0532,1.0842,-0.30068,-1.3558,8
1,0.68708,0.65466,-0.3103,-1.3558,8
0,-0.12575,0.64962,-1.2352,-1.3558,8
1,0.51154,-0.58731,0.22797,-1.2441,8
0,1.8935,1.1895,-0.025794,-0.98543,8
1,1.3438,0.058787,0.21366,-0.69552,8
0,1.8629,-2.0444,1.2511,-0.68789,8
1,1.2221,1.7695,2.885,-0.12863,8
1,1.2146,1.601,-0.18917,-0.13,8
1,1.8614,1.3858,-0.83725,-0.13001,8
1,1.9902,1.4259,-0.45392,-0.13,8
0,1.3853,-0.36495,0.83522,-0.13,8
0,1.0144,-0.85511,-0.25293,-0.02339,8
1,1.8994,0.37601,-0.047901,0.16984,8
1,1.7885,1.4994,0.68413,0.16953,8
1,0.61486,0.53158,-0.63422,0.1695,8
1,1.2075,1.4585,-0.043427,0.1695,8
1,0.72932,1.0429,-0.4467,0.1695,8
1,-0.89337,1.891,-1.2469,0.1695,8
0,-1.4784,-0.9566,1.948,0.37541,8
0,-1.2023,-1.2459,-0.35704,0.37647,8
0,-0.63304,-0.14039,0.16645,0.37643,8
0,-0.9902,-0.63923,-0.22897,0.37643,8
0,-0.99439,-1.754,0.7915,0.37643,8
0,-1.6008,-1.9377,-0.82594,0.37643,8
0,-0.79942,-1.5986,-0.8779,0.37643,8
1,0.46321,-1.424,-1.5501,0.37643,8
1,0.03333,0.75319,1.4248,0.44897,8
0,-0.37598,0.22427,-0.25472,0.44708,8
0,-1.4319,0.17541,-1.4547,0.46442,8
0,-0.8783,-0.081062,-0.69319,0.53919,8
0,-0.79095,-0.85178,0.34567,0.53811,8
0,-0.34523,1.1438,1.2199,0.53809,8
1,0.38769,-1.0507,1.1125,0.58647,8
1,1.0027,0.45901,0.53388,0.63855,8
1,1.7376,2.0121,0.44814,0.6395,8
1,1.6654,1.4333,0.16406,0.63949,8
1,1.5432,-0.66341,1.6769,0.63949,8
1,1.4205,1.0607,1.2915,0.73963,8
1,0.77225,0.39848,-0.37742,0.73859,8
1,0.64336,1.0731,0.20122,0.73859,8
0,-0.12626,1.6781,-0.56864,0.73859,8
1,0.22855,-0.23404,1.2329,0.74388,8
1,0.39442,0.93775,0.67425,0.76236,8
0,-0.73559,0.14113,-0.76339,0.76215,8
0,-0.46586,0.25974,-0.52633,0.77345,8
0,-0.22013,0.60234,-0.2689,0.77184,8
1,0.59129,-1.057,0.47446,0.7841,8
1,0.64124,0.67219,1.3761,0.82079,8
1,1.2482,0.99103,-0.68697,0.82128,8
0,0.04254,0.61092,-1.2759,0.82128,8
0,-0.13331,-0.92897,1.0434,0.83422,8
0,-0.094949,-1.6294,0.3265,0.8344,8
1,1.1587,-0.95525,-1.0245,0.8344,8
1,0.64789,0.50278,0.59402,0.85883,8
0,-0.20706,0.17868,-0.95166,0.85836,8
1,-0.25752,-1.1899,1.0032,0.86511,8
0,-0.62196,1.2251,1.7416,0.88702,8
1,0.42487,-1.8601,1.6902,0.89645,8
0,-0.16925,1.4305,2.3954,0.90984,8
1,0.59189,-0.57815,0.88987,0.91351,8
0,-0.69284,1.7441,0.6433,0.91314,8
0,-0.70792,-0.83037,2.2868,0.9251,8
1,-0.061263,-1.2871,-0.58782,0.92518,8
1,-0.01325,1.3519,2.3176,0.93271,8
0,-0.7808,1.127,-0.95882,0.93263,8
0,-0.1834,0.56986,-0.43051,0.93054,8
1,0.43001,-1.228,0.83317,0.93261,8
1,0.19465,1.6085,2.3174,0.93928,8
0,-0.29324,1.5565,-0.83272,0.9392,8
0,-0.37981,-0.83257,2.0175,0.94342,8
1,1.2362,0.12037,-1.1315,0.94335,8
1,1.619,-1.4892,0.88994,0.94335,8
1,1.7852,1.0936,2.1308,0.95068,8
1,0.89781,0.14296,-0.3401,0.95061,8
1,0.76611,-1.0624,0.74616,0.95061,8
1,0.805,0.97068,1.7019,0.95369,8
1,1.6544,1.0372,-1.2116,0.95372,8
1,1.1793,1.9336,0.053034,0.95372,8
1,1.6992,0.024866,1.0495,0.95372,8
1,1.8266,1.0261,0.54006,0.95372,8
1,1.1813,1.8908,-0.16506,0.95372,8
1,1.6588,1.2612,-0.22508,0.95372,8
1,1.0985,1.0406,-0.73758,0.95372,8
1,1.294,0.82475,-0.34514,0.95372,8
1,1.2559,0.65162,-0.21774,0.95372,8
1,1.215,1.7159,0.69936,0.95372,8
1,1.4571,0.40617,0.73361,0.95372,8
1,1.3791,1.2438,0.42494,0.95372,8
1,0.084502,1.1257,-1.6432,0.95372,8
0,-0.82008,0.35659,-0.54624,0.95372,8
1,0.099129,0.091666,-1.0827,0.9534,8
1,1.281,1.9215,0.21753,-1.6354,8
1,1.66,1.4322,-0.26264,-1.6354,8
1,1.058,0.44549,0.0081054,-1.6354,8
1,0.76799,0.77512,-0.33058,-1.6354,8
0,0.80502,-0.24463,0.65762,-1.6354,8
1,1.0884,1.6627,1.3057,-1.3763,8
1,1.1726,0.91735,0.32291,-1.3747,8
1,1.7396,0.86596,-0.91951,-1.3746,8
1,1.7058,-0.072961,0.5777,-1.3746,8
1,1.0586,0.21458,-0.76312,-1.101,8
1,1.0106,0.30325,-0.31572,-1.1056,8
1,1.8994,1.7118,0.13114,-1.1055,8
1,1.263,-0.19099,0.91643,-1.1055,8
1,1.8619,0.725,-0.06162,-0.77155,8
1,1.7072,-0.45847,0.6985,-0.77532,8
1,0.73518,-0.045848,-0.98782,-0.62581,8
1,1.3302,0.3002,-0.64582,-0.46936,8
1,0.64991,-0.4208,-0.35156,-0.47114,8
1,0.31851,1.1062,0.86067,-0.33189,8
1,1.204,0.56962,-0.76558,-0.33132,8
1,0.608,1.5016,-0.041886,-0.33133,8
1,0.92442,0.70221,0.12578,-0.33133,8
1,0.48344,-0.84259,0.75971,-0.33133,8
0,-0.047286,0.54675,0.50144,-0.24273,8
0,-0.013086,-1.1856,1.3965,-0.1517,8
1,0.55329,-1.2912,-0.86288,-0.15075,8
0,-0.77415,0.75474,0.31156,-0.12268,8
0,-0.70887,-1.8656,2.2795,0.092439,8
0,-0.46554,-1.939,-0.54425,0.092373,8
1,0.10329,-1.8119,-0.84339,0.092345,8
1,0.4738,1.687,2.8541,0.30786,8
1,0.43772,1.3441,-0.040314,0.30552,8
1,1.8522,0.91361,-1.4513,0.30549,8
1,1.9497,-0.072402,0.55697,0.30549,8
1,1.7083,1.8353,1.3518,0.47719,8
1,1.7863,2.0283,-0.2407,0.47918,8
1,1.8276,1.6041,0.038038,0.4792,8
1,1.7068,0.91666,0.22319,0.4792,8
1,1.9076,1.3778,-0.097525,0.4792,8
1,1.5865,-0.19491,0.91912,0.4792,8
1,1.8657,-0.42661,-0.41989,0.58468,8
1,1.3434,0.80754,0.3504,0.68508,8
1,0.8522,0.73672,-0.81698,0.68376,8
1,0.11875,1.8875,0.034237,0.68375,8
0,-1.5069,1.901,-2.1119,0.68375,8
0,-1.2834,-1.6389,3.0566,0.79682,8
0,-1.3212,-2.0643,0.043071,0.79799,8
0,-1.4025,-1.2589,0.38804,0.79799,8
0,-0.63539,-1.0362,-0.96071,0.79799,8
1,0.62685,-1.6734,-1.0721,0.79799,8
1,0.72251,1.8165,3.1442,0.85337,8
1,1.5726,0.87651,-0.31039,0.85315,8
1,1.906,0.56692,-0.39849,0.85314,8
1,1.6269,0.73389,-0.48657,0.85314,8
1,1.2598,1.9727,0.52425,0.85314,8
1,0.89164,1.3475,-0.11044,0.85314,8
1,1.3724,1.6387,-0.57803,0.85314,8
1,1.9036,0.23466,0.51612,0.85314,8
1,1.7886,-0.29362,0.065169,0.85314,8
1,1.8277,0.38259,0.30067,0.88814,8
1,1.1004,0.60378,-0.91878,0.8879,8
1,1.0111,-0.37459,0.55786,0.88789,8
1,0.48445,-0.34342,-0.89642,0.89012,8
1,0.55913,-0.0018479,-0.083634,0.8964,8
1,-0.0059713,-0.42435,-0.53431,0.89629,8
1,0.14911,1.2767,1.2325,0.90115,8
0,-0.29377,2.0644,-0.024116,0.9012,8
1,0.024449,-1.3384,2.8119,0.91405,8
0,-1.2655,0.96744,0.62075,0.92131,8
0,-1.0785,-0.32767,0.77857,0.93055,8
0,-1.1167,-0.89733,0.19157,0.9307,8
0,-0.4299,-0.90401,-1.0962,0.9307,8
0,-0.86654,-1.7571,0.050231,0.9307,8
0,-1.3972,-1.5965,-0.76723,0.9307,8
0,-0.83746,-1.424,-0.78662,0.9307,8
0,-1.0735,-1.9338,-0.085678,0.9307,8
0,-0.99537,-0.19111,1.3594,0.9307,8
0,-0.59019,-0.63982,-0.33304,0.9307,8
1,0.061399,-0.68774,-1.0153,0.9307,8
0,-0.77992,-0.34709,-0.91972,0.92826,8
1,0.46344,-1.1535,-0.8768,0.92822,8
1,1.3674,1.9932,1.9094,0.93682,8
1,1.0142,2.0301,-0.70164,0.93686,8
1,0.60577,1.5188,-0.27186,0.93686,8
0,-0.32884,2.0246,-0.8508,0.93686,8
0,-0.58237,-1.6374,3.15,0.94439,8
0,-0.74705,-1.0406,0.081849,0.94433,8
0,-0.54685,-1.2895,-0.31606,0.94433,8
0,-0.46364,-0.18355,0.69637,0.94433,8
1,0.10331,-0.51178,-0.63366,0.94433,8
0,-0.21345,-1.1554,-0.035482,0.94223,8
1,0.1871,-1.5041,-0.4312,0.94222,8
1,0.59607,-0.22872,0.51645,0.94222,8
1,0.23702,0.3407,-0.15814,0.94386,8
1,0.63708,0.13413,-0.57747,0.94387,8
0,-0.085911,0.77147,-0.48447,0.94387,8
1,1.6035,-0.24467,-1.1461,0.94444,8
1,1.2595,-1.067,0.11931,0.94749,8
1,1.7406,1.3971,1.6652,0.95244,8
1,0.59372,0.002207,-1.0155,-1.6354,8
1,0.72212,0.55667,0.077661,-1.6354,8
0,-0.044486,0.17931,-0.80043,-1.6354,8
1,0.35079,0.30284,-0.65801,-1.6848,8
1,1.9321,-0.12222,-1.6386,-1.6844,8
0,1.1421,-0.34046,-0.99019,-1.6844,8
0,0.48599,-0.85483,-0.53858,-1.6433,8
1,0.96342,0.37601,0.39583,-1.4319,8
0,0.6456,-0.036058,-0.2757,-1.4356,8
1,-0.12624,0.81212,-0.31999,-1.4569,8
1,-0.33743,-1.5664,1.8708,-1.2399,8
1,0.42821,1.2207,1.6887,-1.0367,8
1,1.1244,1.424,-0.90349,-1.0335,8
1,1.2135,1.2984,-0.32229,-1.0335,8
1,1.4571,0.18802,0.52618,-1.0335,8
1,0.28755,-1.4457,0.057937,-1.0335,8
0,-1.505,1.9472,1.1957,-0.78935,8
0,-1.3238,-1.8943,3.4141,-0.1742,8
0,-0.8366,-1.7687,-0.75612,-0.18086,8
1,0.018081,-1.1701,-0.66794,-0.18094,8
0,-0.17403,2.0357,2.7459,-0.008197,8
0,-0.095426,-1.7653,3.484,0.2322,8
1,0.63318,-1.1701,-0.53413,0.22926,8
1,1.8545,1.3533,0.92003,0.41559,8
1,1.4646,-0.067244,0.68699,0.41367,8
1,1.0558,0.086694,-0.64139,0.51045,8
1,1.051,1.4107,1.0069,0.51149,8
1,0.76791,0.53054,0.24546,0.51147,8
1,0.27947,0.26431,-0.61216,0.51147,8
1,1.9312,1.3275,-1.0566,0.51147,8
1,0.85909,0.87077,-1.0513,0.51147,8
1,1.0891,0.99336,-0.47892,0.51147,8
1,1.779,0.95215,-1.064,0.51147,8
1,1.4233,0.31191,-0.081425,0.51147,8
1,1.0148,1.0295,-0.059006,0.51147,8
1,0.32279,0.90992,-0.98542,0.51147,8
0,-0.25131,0.69527,-0.75871,0.51147,8
0,-0.74316,-1.4398,1.3137,0.5768,8
0,-0.38509,-1.7634,-0.4109,0.57714,8
0,-0.13833,-0.91417,0.25307,0.57713,8
1,0.99652,-1.0322,-1.4694,0.57713,8
1,1.0907,1.1843,1.831,0.69206,8
1,1.2939,0.31463,0.32159,0.69208,8
1,0.44735,0.21913,-1.1786,0.69207,8
1,0.76083,0.90042,0.0069968,0.69207,8
1,1.5326,0.82311,-1.1159,0.69207,8
1,0.85441,-0.32937,0.096211,0.69207,8
1,0.80603,0.040968,-0.025293,0.73093,8
0,-0.12436,-0.25324,-1.0647,0.73035,8
0,-0.21612,-0.64055,-0.05503,0.73034,8
0,-0.6619,0.037317,-0.14064,0.73034,8
0,-1.1523,1.4954,0.61638,0.75491,8
1,0.095232,-0.40678,0.25017,0.7652,8
0,-0.051841,-0.38645,-0.49418,0.74982,8
0,-0.2557,-0.51416,-0.44517,0.74958,8
0,-0.50065,-0.30241,-0.40316,0.74958,8
0,-0.38225,-0.29992,-0.48139,0.74958,8
0,-0.3,0.46782,0.34816,0.74958,8
1,0.91377,1.3298,-0.7871,0.7195,8
1,1.1301,-0.83523,1.6448,0.78588,8
1,1.2944,0.8454,1.2014,0.83877,8
1,0.32607,0.77981,-1.3421,0.83824,8
1,0.71898,0.05398,-0.033534,0.83825,8
1,1.33,0.088116,-0.98532,0.83825,8
1,1.9436,-0.63655,-0.27512,0.83825,8
1,1.6678,0.29327,0.30466,0.8761,8
1,0.047462,-1.3592,-0.4138,0.87561,8
1,0.51358,0.58334,1.143,0.88523,8
1,0.074348,-0.97194,0.77245,0.88501,8
0,-1.3457,1.8674,1.0298,0.89614,8
0,-1.1198,-1.7672,3.1518,0.9231,8
0,-1.764,-1.2128,-0.48419,0.92306,8
0,-1.5694,-1.9313,0.175,0.92306,8
1,0.25204,-1.2147,-1.5992,0.92306,8
1,0.71811,0.84094,1.2598,0.93021,8
0,-1.0148,1.2916,-1.7774,0.93027,8
0,-1.4394,-1.2622,1.8193,0.94106,8
0,-0.71668,-1.7613,-0.62688,0.94107,8
0,-0.18265,-0.91415,-0.061986,0.94107,8
0,-0.78279,0.92977,0.89518,0.94107,8
0,-0.50684,-0.62667,0.95151,0.94496,8
0,-0.86744,-1.0714,-0.28855,0.94502,8
0,-1.2355,-0.05304,0.29561,0.94502,8
0,-1.3207,1.409,1.0619,0.94502,8
0,-0.63443,-1.0049,1.3899,0.94937,8
0,-0.5051,-0.60672,-0.084715,0.94929,8
0,-1.393,-0.43144,-1.1412,0.94929,8
0,-1.9289,0.03977,-0.45227,0.94929,8
0,-0.43943,-0.1253,-1.8071,0.95029,8
0,-1.4731,1.1949,-0.11774,0.95034,8
0,-0.83835,-0.75151,0.96339,0.95323,8
1,0.13934,-1.5847,-0.55969,0.95323,8
1,0.83807,1.3911,1.9565,0.95532,8
1,0.88669,1.8951,0.11253,0.95534,8
1,0.60428,1.9437,-0.61247,0.95534,8
0,-0.045869,2.1149,-0.88645,0.95534,8
0,-1.428,-1.7217,2.1008,0.9571,8
0,-0.67612,-1.2122,-0.64801,0.95708,8
0,-1.2737,-1.7181,-0.48365,0.95708,8
1,1.4427,0.68462,-1.2357,-1.6354,8
0,1.0959,-0.45894,0.44805,-1.6354,8
0,0.60673,-0.17381,-0.59345,-1.5243,8
1,0.52014,1.5356,1.3157,-1.3571,8
1,1.5702,1.385,-1.3434,-1.3558,8
1,1.3804,0.61554,0.23277,-1.3558,8
1,1.2569,1.3316,0.24982,-1.3558,8
1,1.0129,1.1267,-0.40926,-1.3558,8
1,0.60576,0.74046,-0.39965,-1.3558,8
1,0.60098,-0.11708,0.52527,-1.3558,8
1,0.5605,-0.55365,0.051699,-1.2441,8
1,1.126,2.0003,1.666,-0.98543,8
0,-0.039748,-1.3818,1.8673,-0.69552,8
0,1.9275,-1.976,-1.8845,-0.68789,8
1,1.708,1.2585,2.7456,-0.12863,8
1,1.5033,1.2965,-0.53879,-0.13,8
1,1.2988,1.9793,0.12729,-0.13001,8
1,1.3368,2.1153,-0.25601,-0.13,8
1,-0.36069,1.4771,-1.5452,-0.13,8
0,0.79178,-1.0468,0.9956,-0.02339,8
1,0.3606,1.9945,2.3155,0.16984,8
1,1.4066,1.9022,-1.3992,0.16953,8
1,0.48909,0.66426,-0.076256,0.1695,8
1,1.3677,1.2895,-0.66651,0.1695,8
1,0.97376,0.78502,-0.26324,0.1695,8
0,1.7777,-0.92692,0.53694,0.1695,8
1,0.93814,1.5267,1.264,0.37541,8
1,1.1709,1.257,-0.32993,0.37647,8
1,0.12249,0.65669,-0.87719,0.37643,8
1,0.59531,1.0335,-0.48096,0.37643,8
1,1.652,1.0379,-1.5014,0.37643,8
1,1.8261,1.6777,0.116,0.37643,8
1,1.5047,0.83223,0.16796,0.37643,8
1,1.3392,-0.49986,0.84019,0.37643,8
1,0.73087,0.038967,-0.4613,0.44897,8
1,0.19818,-0.38122,-0.50139,0.44708,8
0,-0.17191,1.4905,1.1745,0.46442,8
0,-0.095402,-0.876,2.0051,0.53919,8
0,-0.82219,-0.81846,-1.0873,0.53811,8
1,1.0694,-0.34863,-1.9304,0.53809,8
1,1.0107,-0.42842,-0.33649,0.58647,8
1,0.44402,1.0634,0.56811,0.63855,8
1,1.8927,1.8486,-1.1223,0.6395,8
1,1.3438,1.7725,-0.87443,0.63949,8
0,-0.6436,1.6437,-2.3868,0.63949,8
0,-1.0308,-1.4713,2.4396,0.73963,8
0,-0.38847,-0.82544,-0.38776,0.73859,8
0,-1.0278,-0.68991,-0.91143,0.73859,8
0,-1.6012,0.12204,-0.14131,0.73859,8
0,-0.27388,0.25952,-1.659,0.74388,8
0,-0.90514,-0.42128,-0.33967,0.76236,8
0,-0.14443,0.76495,0.041193,0.76215,8
1,0.22834,-0.458,0.5017,0.77345,8
0,-0.57583,0.21006,-0.54117,0.77184,8
0,-1.03,0.64441,-0.40119,0.7841,8
0,-0.67145,-0.67267,0.61441,0.82079,8
0,-0.95023,-1.3279,0.017871,0.82128,8
0,-0.58966,-0.056048,0.56546,0.82128,8
0,-0.90884,-0.12643,-0.63,0.83422,8
0,-1.5594,-0.084604,-1.0205,0.8344,8
0,-0.92022,1.2381,0.31442,0.8344,8
0,-0.50845,-0.6657,1.1622,0.85883,8
0,-0.1802,0.20762,0.1892,0.85836,8
0,-1.1466,-0.25129,-0.93385,0.86511,8
0,-1.1984,0.63899,0.50788,0.88702,8
0,-1.8054,0.47884,-0.85084,0.89645,8
0,-1.4082,0.1784,-0.47739,0.90984,8
0,-0.59503,0.64403,-0.76003,0.91351,8
0,-1.677,0.7348,-1.4399,0.91314,8
0,-0.84074,-0.71426,0.23025,0.9251,8
0,-1.2352,-0.048849,-0.097608,0.92518,8
0,-1.3207,0.001608,-0.39599,0.93271,8
0,-1.0791,0.81256,0.21923,0.93263,8
1,0.50036,-0.15889,-1.0725,0.93054,8
1,1.1657,-0.46884,-0.75973,0.93261,8
1,1.5374,0.20993,-0.058962,0.93928,8
1,1.4609,-0.29391,0.081938,0.9392,8
1,0.81315,0.38259,-0.36205,0.94342,8
0,-0.12427,-1.3155,0.37721,0.94335,8
1,1.401,-1.7193,-1.5995,0.94335,8
1,1.055,1.8586,2.9625,0.95068,8
1,0.12113,0.9623,-0.44677,0.95061,8
0,-1.0218,0.82383,-1.457,0.95061,8
0,-0.95434,-0.84117,1.2907,0.95369,8
0,-0.99397,-1.7564,0.54682,0.95372,8
0,-1.8434,-1.2553,-0.76291,0.95372,8
0,-0.034158,-1.8039,-1.7594,0.95372,8
0,-0.98318,-1.9383,-1.25,0.95372,8
0,-1.8029,-1.2574,-0.54488,0.95372,8
0,-1.2061,-1.7612,-0.48486,0.95372,8
0,-0.99693,-1.17,0.027643,0.95372,8
0,-0.79234,-1.3764,-0.3648,0.95372,8
0,-0.62823,-1.3361,-0.4922,0.95372,8
0,-1.637,-1.293,-1.4093,0.95372,8
0,-0.39558,-1.5484,-1.4436,0.95372,8
0,-1.1896,-1.4661,-1.1349,0.95372,8
0,-1.0776,-0.10032,0.93328,0.95372,8
0,-0.34859,0.85402,-0.1637,0.95372,8
1,0.064233,0.14015,-0.067581,0.9534,8
1,1.8065,1.367,-0.92747,-1.6354,8
1,1.3428,1.7669,-0.4473,-1.6354,8
1,0.40749,1.1318,-0.71805,-1.6354,8
1,0.71993,0.82582,-0.37936,-1.6354,8
1,-0.24665,0.86488,-1.3676,-1.6354,8
0,-1.5921,-1.1392,0.24874,-1.3763,8
0,-0.88017,-1.2481,-1.0181,-1.3747,8
0,-0.8314,-1.8464,0.20975,-1.3746,8
1,0.058569,-1.8108,-1.2876,-1.3746,8
1,0.19029,1.0899,2.4966,-1.101,8
1,0.27269,1.0812,-0.43583,-1.1056,8
1,1.6077,2.0194,-0.84055,-1.1055,8
0,-0.1958,1.348,-1.6264,-1.1055,8
0,-0.70209,-1.9439,2.4926,-0.77155,8
1,0.42393,-1.812,-1.4453,-0.77532,8
0,-0.047984,0.74864,1.7748,-0.62581,8
0,-0.29608,-1.3965,1.5897,-0.46936,8
1,0.38826,-0.69661,-0.37779,-0.47114,8
1,1.0431,0.33521,-0.0029332,-0.33189,8
1,0.52526,1.2856,0.062241,-0.33132,8
1,1.4086,0.65702,-0.66813,-0.33133,8
1,0.65083,0.99085,-0.83572,-0.33133,8
0,-0.81343,0.52561,-1.4697,-0.33133,8
0,-0.54762,0.050998,-0.15447,-0.24273,8
0,-1.1509,0.0027794,-0.96236,-0.1517,8
0,-1.2388,0.59932,0.16519,-0.15075,8
0,-0.75475,0.81958,-0.65489,-0.12268,8
0,-1.8002,-0.71327,0.088929,0.092439,8
0,-1.8529,-0.47534,-0.16671,0.092373,8
0,-1.7322,0.12456,0.133,0.092345,8
0,-1.6499,-0.50817,0.20872,0.30786,8
0,-1.2851,-0.47294,-0.71599,0.30552,8
0,-0.87657,-1.9653,0.74089,0.30549,8
1,0.058039,-2.0681,-1.2669,0.30549,8
1,1.7265,1.7692,1.7897,0.47719,8
1,1.9078,1.8996,-0.41789,0.47918,8
1,1.5056,1.9437,-0.74742,0.4792,8
1,0.8541,1.8163,-0.93314,0.4792,8
1,1.2912,2.0281,-0.61242,0.4792,8
0,-0.19952,1.6894,-1.6291,0.4792,8
1,0.3894,-1.9399,2.7509,0.58468,8
1,0.76015,1.3869,2.6762,0.68508,8
1,0.68364,0.91412,0.049849,0.68376,8
1,1.7743,0.14086,-0.74461,0.68375,8
1,1.7871,-1.5742,1.402,0.68375,8
1,1.5851,1.3059,2.3988,0.79682,8
1,1.9466,1.3823,-0.66981,0.79799,8
1,1.1827,1.4685,-1.0981,0.79799,8
1,0.97159,0.65917,0.25076,0.79799,8
1,1.5755,-0.6725,0.36214,0.79799,8
1,1.7443,0.762,0.94232,0.85337,8
1,0.81647,1.6745,-0.42351,0.85315,8
1,0.5226,2.0264,-0.31174,0.85314,8
1,0.68086,1.732,-0.22336,0.85314,8
1,1.8551,1.3447,-1.2342,0.85314,8
1,1.2625,0.95627,-0.5995,0.85314,8
1,1.5385,1.4635,-0.13191,0.85314,8
1,0.20765,2.0239,-1.2261,0.85314,8
0,-0.29308,1.9026,-0.77511,0.85314,8
0,-0.37981,-1.8948,3.4714,0.88814,8
